txHash,tokenId,class,breedCount,withPrice,withPriceUsd,timestamp,part1,part2,part3,part4,part5,part6
0xd12206ab6e90b99a1e35a5fbd063490400c3754c9b9b712183c0e14fd7c447d8,11670659,Beast,0,"0,0031","5,71",2023-06-09 21:48:50,eyes-kotaro,ears-earwing,back-tri-feather,mouth-nut-cracker,horn-bumpy,tail-cottontail
0x3a6b41bce86cd14f7075c53dc6429d56ac221c0057d9a698a70f608b7d0232c7,5950740,Bug,0,"0,001","1,84",2023-06-09 21:48:44,eyes-confused,ears-inkling,back-ronin,mouth-cute-bunny,horn-oranda,tail-rice
0xc508db0fea9cf79ef63d5c200b9ed2e1e6fcc5d6bc5abf2662566b1a8e261503,11745038,Bug,4,"0,00664796","12,24",2023-06-09 21:48:38,eyes-topaz,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-antenna,tail-pupae
0x80065db42e7cdef600419951740b2b7f3332267a7839f8b5e93650ecf1c92352,11756706,Reptile,4,"0,0372","68,52",2023-06-09 21:55:11,eyes-papi,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-tadpole
0x429787d34e2d6d96328ee86234cd8036672f0838660ce8a62d9992ab854a9e8b,11736773,Bug,0,"0,01","18,42",2023-06-09 21:55:08,eyes-topaz,ears-innocent-lamb,back-hero,mouth-cute-bunny,horn-bumpy,tail-nimo
0x5d817a98ef6940cff0f4cd091d01ceca0e16810322ca79455cb5cc95cff8394a,11763113,Mech,0,"0,02","36,84",2023-06-09 21:54:59,eyes-topaz,ears-innocent-lamb,back-timber,mouth-hungry-bird,horn-bumpy,tail-nimo
0xc9bd4f05d8d47153add6b382b67f48ce1a6e3b42f14f5e72bc5117b4e79ba236,11713872,Bug,0,"0,001","1,84",2023-06-09 21:54:59,eyes-chubby,ears-tassels,back-timber,mouth-peace-maker,horn-bamboo-shoot,tail-cloud
0xf5e1fb8a0cc225b74f6a9ae7143c88d65db552ae4aea786aa79276065c78295d,11757767,Bug,2,"0,005","9,21",2023-06-09 21:54:50,eyes-topaz,ears-innocent-lamb,back-hero,mouth-goda,horn-cactus,tail-nimo
0x31cf572a1f31d3cb9db7bdc89ae524f6cf9926ac4a275cf52311436a28452a0e,11738744,Mech,0,"0,00549","10,11",2023-06-09 21:54:41,eyes-topaz,ears-innocent-lamb,back-garish-worm,mouth-hungry-bird,horn-bumpy,tail-nimo
0x0fa43eba84781e888de7e52994378c4d72f094326d35bafbea19e651328bc93a,8845475,Plant,0,"0,00072","1,33",2023-06-09 21:54:32,eyes-confused,ears-sakura,back-bidens,mouth-serious,horn-beech,tail-hot-butt
0xe6799a6cf941c8bb12f8aab0553143bc9a201ad3f7358dd8502dd150215fc75b,11748570,Mech,5,"0,015","27,63",2023-06-09 21:54:32,eyes-tricky,ears-innocent-lamb,back-timber,mouth-confident,horn-lagging,tail-ant
0x9fef2e1b9bac5684ec9cefba3db10584395d9d2f135f622c0de4e386f06c6ebf,11721934,Aquatic,0,"0,004999","9,21",2023-06-09 21:54:32,eyes-topaz,ears-peace-maker,back-hero,mouth-lam,horn-bumpy,tail-nimo
0x4d3e1bce6ffe3a263cf1cb9e3371fc5fbe328476165a0a109f91ed2119121731,11670659,Beast,0,"0,027","49,72",2023-06-09 21:56:35,eyes-kotaro,ears-earwing,back-tri-feather,mouth-nut-cracker,horn-bumpy,tail-cottontail
0xb1dec34d79de43341d2ba6d316d787668538674e50f3e427b3012c1dd4804ed4,2062416,Aquatic,4,"0,000699","1,29",2023-06-09 21:56:17,eyes-clear,ears-gill,back-goldfish,mouth-risky-fish,horn-oranda,tail-koi
0x09bedf536f3f0665c26811a7f355a036f54b7512bf5dd719a0df92c5107bdd49,11690393,Bird,0,"0,002","3,68",2023-06-09 21:56:02,eyes-little-owl,ears-owl,back-hero,mouth-little-owl,horn-arco,tail-ranchu
0xf90e915e7ab91434136ee1da7c30bb38b88e59342f6320c034f7e589204e9094,4950084,Plant,0,"0,00068","1,25",2023-06-09 21:55:50,eyes-papi,ears-pink-cheek,back-pumpkin,mouth-serious,horn-beech,tail-yam
0x6ed60e9227c55e54658b72c602b2bb6dd473686607842fadf26f69c7c6f7c25a,6653252,Aquatic,2,"0,00064","1,18",2023-06-09 21:55:47,eyes-telescope,ears-gill,back-timber,mouth-risky-fish,horn-shoal-star,tail-nimo
0x5f2768d06541dfe23a723e67383e0f66bfbcae8078597522eb2900097b81341e,11641084,Beast,0,"0,00159","2,93",2023-06-09 21:55:23,eyes-little-peas,ears-larva,back-ronin,mouth-confident,horn-parasite,tail-swallow
0x4cd1f617726167d8f37d11820e9a92bf0c8e5b3dcc24fdc0689f1db6de61e03b,6422373,Plant,0,"0,0025","4,6",2023-06-09 21:59:20,eyes-mavis,ears-leafy,back-pumpkin,mouth-serious,horn-leaf-bug,tail-ant
0x4e61a28a320db72ac7306e75d51cb2746fcd97d6e699b587d26b762749c0825a,7629629,Beast,2,"0,0025","4,6",2023-06-09 21:58:35,eyes-gero,ears-nut-cracker,back-ronin,mouth-nut-cracker,horn-imp,tail-nut-cracker
0x642eec493ccdaf1af845daca74d22b860910dea1e684d93853a45ab6f1efc012,6733255,Plant,0,"0,00071","1,31",2023-06-09 21:58:11,eyes-papi,ears-hollow,back-pumpkin,mouth-pincer,horn-beech,tail-carrot
0xd3400bfcca777afbb265f9cfa7bc12183d08a5cd968706e80a153e259972822a,11747177,Bug,3,"0,00177573","3,27",2023-06-09 21:57:41,eyes-blossom,ears-innocent-lamb,back-garish-worm,mouth-square-teeth,horn-bumpy,tail-nimo
0xd8dd2268f5a0a9bceeff98988e3aeab901a839a063fa22d62a406b110fd0cd02,6914190,Beast,0,"0,00203707","3,75",2023-06-09 21:57:38,eyes-gecko,ears-nimo,back-jaguar,mouth-confident,horn-dual-blade,tail-cottontail
0x765ba62d7c51bd602225de8d23abcbd037bd6b1628a3c4d23e58191b05c5f7ef,7243017,Aquatic,0,"0,0007","1,29",2023-06-09 21:57:17,eyes-confused,ears-nimo,back-anemone,mouth-kotaro,horn-anemone,tail-nimo
0x176d19e027798fffa1d69c5f64732bfdeea30dcc8d501767fa89c3e166341b6d,11770187,Bug,4,"0,01496506","27,56",2023-06-09 21:56:53,eyes-neo,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-tadpole
0xc471d1682bb712531102b8cee20cab8a74c916ce84aeb4a1a641bd2a0fd2c651,11739285,Reptile,4,"0,03","55,23",2023-06-09 22:01:44,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-watermelon,tail-potato-leaf
0x007e174628e8cb52c58ebb7edd50550e04fbf554db15732823327d3838a1edb3,11639047,Dawn,3,"0,004","7,36",2023-06-09 22:00:08,eyes-clear,ears-nimo,back-sponge,mouth-lam,horn-shoal-star,tail-nimo
0x8730324f9159f7d9dac69ad15fd176bde570d94b0c0f497bb0839487223f1205,4735405,Beast,1,"0,0006989","1,29",2023-06-09 21:59:35,eyes-chubby,ears-nyan,back-ronin,mouth-nut-cracker,horn-imp,tail-hot-butt
0x895f4d9d633c558ff608b880104decefe6cbce48b52b96a32964ad88fbe590e9,11504886,Beast,0,"0,00137893","2,54",2023-06-09 21:59:32,eyes-little-peas,ears-belieber,back-hero,mouth-goda,horn-dual-blade,tail-nut-cracker
0x470bd3998ca7fd63a7aeda84404be1886d1c1cb41fc824eaa869c35ac4635e2d,11297703,Reptile,3,"0,0035","6,44",2023-06-09 22:02:14,eyes-confused,ears-friezard,back-scarab,mouth-kotaro,horn-cerastes,tail-wall-gecko
0xb5604c59230ded1bf5de49587d67648d320c5d734a83eb31f8cdc553c3af7566,11768066,Bug,3,"0,00527139","9,7",2023-06-09 22:02:02,eyes-bookworm,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-bumpy,tail-nimo
0x85bb5a8f74d8e309b14387cd0e9472165c82474d121699f6a9b6d3edd716989f,11759803,Beast,0,"0,00297956","5,48",2023-06-09 22:02:17,eyes-little-peas,ears-innocent-lamb,back-pigeon-post,mouth-confident,horn-watermelon,tail-swallow
0x0a87a012c3602405e393b73fde90601bf068799337a457191b63962210832727,3024044,Plant,0,"0,00068","1,25",2023-06-09 22:03:14,eyes-papi,ears-pogona,back-pumpkin,mouth-piranha,horn-beech,tail-yam
0xd99c5773f79e5cd9b48122ffdcdb303ca3ab6a866ad9c53f76d267683468dacc,11715345,Mech,0,"0,01094285","20,13",2023-06-09 22:03:11,eyes-little-peas,ears-innocent-lamb,back-ronin,mouth-confident,horn-little-branch,tail-hare
0x2044628c6e5c5fe2a1dd10a60a8e81c405493ed07c45120c75beab6cc5015378,930296,Aquatic,3,"0,0007","1,29",2023-06-09 22:03:56,eyes-sleepless,ears-inkling,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0x41bb3783d680dd54f7ad198c53ccd2b74e4d7a20203c3acb53f3142a3bf11d5a,11765302,Bug,0,"0,00674938","12,41",2023-06-09 22:03:38,eyes-topaz,ears-innocent-lamb,back-hero,mouth-goda,horn-pliers,tail-nimo
0xde9997a50f99be14e9f410ae11ae46fee518f3c4f7d62471779159e81d67dc02,855263,Reptile,4,"0,0007","1,29",2023-06-09 22:04:08,eyes-tricky,ears-curved-spine,back-tri-spikes,mouth-tiny-turtle,horn-scaly-spoon,tail-snake-jar
0x3bcc779c6ba47e6ceecbd744feab94400ee4f3323264337bc09418d11614eb31,8393222,Mech,3,"0,006","11,03",2023-06-09 22:04:08,eyes-little-peas,ears-nut-cracker,back-ronin,mouth-nut-cracker,horn-imp,tail-nut-cracker
0x0550dd8abc0743f5b9d4be2bc5d41fa6b126b3e5231aea952aca2bdf5d9f386f,11732235,Beast,4,"0,0444","81,66",2023-06-09 22:03:59,eyes-topaz,ears-innocent-lamb,back-ronin,mouth-axie-kiss,horn-imp,tail-cottontail
0x9b04625101f6ce2d978a65a2c7e74383a68e71052a343fef0d15b36ac3ba383f,854824,Plant,4,"0,0007","1,29",2023-06-09 22:04:20,eyes-papi,ears-lotus,back-shiitake,mouth-serious,horn-beech,tail-cattail
0x9970702792fae17386a4d4c67ddc4dea645ec1c5e8cf4238b3f204ed0bbc4a09,9483683,Plant,0,"0,00073","1,34",2023-06-09 22:04:17,eyes-papi,ears-lotus,back-pumpkin,mouth-serious,horn-cactus,tail-carrot
0x82ebad84016ffbd0727cf1dfedd11da70cf5b1c91d118e2f52a6a48ac2aad703,817324,Beast,3,"0,0007","1,29",2023-06-09 22:04:32,eyes-chubby,ears-tiny-fan,back-ronin,mouth-goda,horn-incisor,tail-rice
0x4bee7a915fefb422835111539141c03bf0f5bfba6ad1027bf76188eac31ccb4e,65461,Plant,5,"0,0007","1,29",2023-06-09 22:04:38,eyes-gecko,ears-innocent-lamb,back-pumpkin,mouth-herbivore,horn-antenna,tail-cloud
0xed28732ed255e2b1fa4978dfadbafe6ae6cf5036e4377b04af6167ce07b1e1a1,9068511,Plant,0,"0,00073481","1,35",2023-06-09 22:04:50,eyes-papi,ears-lotus,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam
0x133cb9a1e017635325879a68c4cdf50f6d1b67006cc46b1f51331f7bd70ad35d,788253,Beast,0,"0,002","3,67",2023-06-09 22:04:59,eyes-gecko,ears-nyan,back-ronin,mouth-goda,horn-imp,tail-koi
0x7132fe9c23e09ae76cf6e6001f38faa6d0c14fc6e9b9e7ac6585033b32d9cf8c,5950633,Bug,0,"0,0007","1,28",2023-06-09 22:04:53,eyes-blossom,ears-tiny-fan,back-snail-shell,mouth-cute-bunny,horn-antenna,tail-nimo
0x431aa74a937953384b91f71340e8f9a2720abf4994bdba99d112c6065153b8c5,454613,Reptile,3,"0,0007","1,28",2023-06-09 22:05:02,eyes-gecko,ears-friezard,back-jaguar,mouth-zigzag,horn-scaly-spoon,tail-snake-jar
0x2e5802072b4a32e1f56254e7bbc7b28a503e2c669cfd93d5a1367650db21200a,239297,Reptile,4,"0,0007","1,29",2023-06-09 22:05:20,eyes-papi,ears-small-frill,back-tri-spikes,mouth-razor-bite,horn-scaly-spoon,tail-grass-snake
0xe73efa64ea3fb0e7d08cac96b0dc16c686f49c83d82dc26040c64ae2956d048a,307312,Reptile,0,"0,0007","1,29",2023-06-09 22:05:08,eyes-neo,ears-beetle-spike,back-cupid,mouth-toothless-bite,horn-antenna,tail-snake-jar
0x3251b790e0b24a24d5bc66148a9987a92b0ca589eddb415d5033e1b32be63f68,2307646,Bug,0,"0,0007","1,29",2023-06-09 22:05:32,eyes-bookworm,ears-innocent-lamb,back-buzz-buzz,mouth-cute-bunny,horn-antenna,tail-fish-snack
0x5b249a6e73fed718eabfd5d4aaf4917892f2899a78e6931f7d62b7048aca4a1a,115443,Plant,6,"0,0007","1,29",2023-06-09 22:05:47,eyes-papi,ears-clover,back-shiitake,mouth-serious,horn-bamboo-shoot,tail-yam
0xc440e8d104533221ba91125394911023cbde51bccd0e0234a572ae800bd694fb,1019133,Reptile,4,"0,0007","1,29",2023-06-09 22:05:53,eyes-gecko,ears-curved-spine,back-tri-spikes,mouth-tiny-turtle,horn-scaly-spoon,tail-tiny-dino
0xf156d1be599d9aeca101bcfcbb8cb04cd585368f51bb9dcdc1ee07b849f2afdc,1018959,Reptile,3,"0,0007","1,29",2023-06-09 22:06:02,eyes-gecko,ears-curved-spine,back-tri-spikes,mouth-tiny-turtle,horn-cerastes,tail-snake-jar
0x35ade3fb715d845aaeb6f666202805b0a11859be9abcc50f34a8517be0655648,3937775,Aquatic,2,"0,00122285","2,25",2023-06-09 22:05:56,eyes-clear,ears-inkling,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-tadpole
0x51b264eb6d7ec77263aa9385ea7876a5ea0f3e687f70e1304ee3891eb6e707bc,10058480,Dusk,3,"0,000737","1,35",2023-06-09 22:06:14,eyes-blossom,ears-small-frill,back-garish-worm,mouth-toothless-bite,horn-cerastes,tail-grass-snake
0x991ac79c6bd82d93a80ae39c9d0a4a85452030c52bfea480f691f3085290a7d5,11097125,Reptile,4,"0,0016","2,94",2023-06-09 22:07:05,eyes-tricky,ears-pogona,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino
0xd62d89699c1e0d39b5fc67f66a1f67666cb208ed6d9d810a941e785df1bfbb9c,11682586,Dawn,0,"0,00209468","3,85",2023-06-09 22:06:32,eyes-mavis,ears-earwing,back-tri-feather,mouth-razor-bite,horn-wing-horn,tail-granmas-fan
0x15976cc4e308c340ec0d40059e141aa8d3072377a56755878b974a0eb5a5dc7d,11747632,Mech,4,"0,008","14,7",2023-06-09 22:07:47,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-piranha,horn-shoal-star,tail-nimo
0xc6f36d7ad547bd5229f10b8f1fb8ead0af28a08c90785d983ea291839c84b107,5792373,Beast,3,"0,0015","2,76",2023-06-09 22:10:11,eyes-chubby,ears-friezard,back-furball,mouth-goda,horn-imp,tail-cottontail
0x09d7355fb45da8e2f1d0e16bb84c18b38208e59d0a144abc88b317c69c428ba3,11741374,Mech,3,"0,00745461","13,69",2023-06-09 22:09:56,eyes-scar,ears-innocent-lamb,back-pigeon-post,mouth-confident,horn-dual-blade,tail-shiba
0x8fe2558e650389b33e62daf8b091e6ad5120cc88133b434d83355a5690b2e02c,11243648,Plant,2,"0,0018999","3,49",2023-06-09 22:09:32,eyes-tricky,ears-clover,back-sandal,mouth-goda,horn-beech,tail-cattail
0x21a0af7a7ab9f3d7f102c4f1e5d50c81c3d866e8b79d9a1dde9500d19f46f556,11526662,Beast,0,"0,0019","3,49",2023-06-09 22:08:32,eyes-neo,ears-belieber,back-ronin,mouth-confident,horn-little-branch,tail-yam
0x88c4b6b001287ea4c997962cc15d61ff0c4d8d058f603a0e746fd238236d0c25,11060575,Mech,0,"0,00097573","1,79",2023-06-09 22:10:26,eyes-gero,ears-nimo,back-furball,mouth-axie-kiss,horn-babylonia,tail-twin-tail
0xdb822bb0bad5c2f5b2002356e492c1fecd35b847598992ef4247d5c4cd2b784c,11766483,Dawn,5,"0,01924565","35,35",2023-06-09 22:12:08,eyes-topaz,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-bumpy,tail-nimo
0x2e5ba999d71ca07fc137d23dac45ce015e0f7a6716a0b6bc3b8fcf824e503f3e,7679712,Plant,0,"0,006","11,02",2023-06-09 22:11:41,eyes-confused,ears-clover,back-mint,mouth-serious,horn-rose-bud,tail-hot-butt
0x976dffb1d1c2d344295ae44c11d982f1fb0b0aabcb6b24d09854db321aeaa9cd,11570574,Plant,0,"0,00258253","4,74",2023-06-09 22:12:11,eyes-papi,ears-sakura,back-snail-shell,mouth-silence-whisper,horn-strawberry-shortcake,tail-twin-tail
0x14dfe23a08b73f87d01a1addc062ab05b02c2cda1bec6ca265581fa1b4eb549d,10680045,Plant,3,"0,00065","1,19",2023-06-09 22:12:32,eyes-papi,ears-hollow,back-watering-can,mouth-zigzag,horn-cactus,tail-cattail
0x581c3683e41934281c512f139ac584b0162f4126df0f7853e6e0ffaefffc3322,9104750,Bird,0,"0,000715","1,31",2023-06-09 22:12:29,eyes-confused,ears-gill,back-pigeon-post,mouth-peace-maker,horn-wing-horn,tail-post-fight
0x825f29a820bd99440ba10ca4519ea8d8cbb373a2621e3d98064abf5a24dd8114,9000888,Plant,7,"0,0053","9,73",2023-06-09 22:12:47,eyes-cucumber-slice,ears-sakura,back-bidens,mouth-serious,horn-leaf-bug,tail-hot-butt
0x9eeffb688155e0c41868f75a9e17093287b36fd7f237506bdb2f44407600d648,10499903,Bird,0,"0,00078","1,43",2023-06-09 22:12:47,eyes-mavis,ears-peace-maker,back-pigeon-post,mouth-doubletalk,horn-eggshell,tail-post-fight
0x0b5021ab2055eae724891acc440712a994c958c41ae59e065f897c53d11a9276,7449637,Bird,4,"0,002","3,67",2023-06-09 22:13:02,eyes-little-owl,ears-peace-maker,back-raven,mouth-doubletalk,horn-eggshell,tail-post-fight
0xa4863822e26bdb44d77d0b522be66c2e456f553d95f805033be2775c7587a9fa,7943094,Plant,3,"0,000729","1,34",2023-06-09 22:13:08,eyes-confused,ears-clover,back-turnip,mouth-serious,horn-rose-bud,tail-yam
0x472f4af0c4951f4751b6651949002ae2b5ccebc8ed3339f6110e0a11f66d0870,10003306,Plant,4,"0,003","5,51",2023-06-09 22:13:29,eyes-papi,ears-innocent-lamb,back-turnip,mouth-nut-cracker,horn-beech,tail-cattail
0x802e3930efa3d30b64a896d4dbfc550f59eddf1bad3091855e2cb49475e26bfc,11586261,Beast,4,"0,01","18,37",2023-06-09 22:13:08,eyes-puppy,ears-innocent-lamb,back-risky-beast,mouth-confident,horn-little-branch,tail-cottontail
0x00935bc7c9d0783d695174ed3d7752daf4aa657c9cf357f89160442e12c6a546,4230336,Aquatic,3,"0,00078","1,43",2023-06-09 22:14:26,eyes-clear,ears-bubblemaker,back-goldfish,mouth-risky-fish,horn-cuckoo,tail-navaga
0x568f1b61b2c5a36f9a6c3f74a508fe7da4b0197ebaf98ed31edf0fb9080e9e14,3691794,Beast,3,"0,00075","1,38",2023-06-09 22:14:23,eyes-chubby,ears-beetle-spike,back-risky-beast,mouth-confident,horn-imp,tail-nut-cracker
0x1956999322f5d69d0d8c91e70267fc4b0c37523b843737f1cafc75a2d2de4f09,2718918,Plant,4,"0,00441142","8,1",2023-06-09 22:14:59,eyes-cucumber-slice,ears-rosa,back-pumpkin,mouth-serious,horn-leaf-bug,tail-hot-butt
0x01383010caf861e4708ada922f6b5e71b657bc23667651a7024f12741866b9d1,3418233,Plant,3,"0,0018","3,3",2023-06-09 22:14:50,eyes-papi,ears-rosa,back-pumpkin,mouth-serious,horn-beech,tail-cattail
0xe79f0bee71f0fb10d10b26f9036df6c692b29f27da6a5d676ad1d4778453b2aa,11519588,Plant,1,"0,00347035","6,38",2023-06-09 22:15:02,eyes-papi,ears-leafy,back-watering-can,mouth-serious,horn-rose-bud,tail-potato-leaf
0x464f660a655c615f4dce3ef5d2b26288cc46559507fc58818dd768a0e4d382b5,10214767,Plant,0,"0,001","1,84",2023-06-09 22:14:59,eyes-papi,ears-hollow,back-bidens,mouth-zigzag,horn-unko,tail-hot-butt
0x4dcedfcc3ba590284473641c81b325e2c595ef9e141b9ee8616269dd9da296b4,11740287,Reptile,5,"0,039","71,64",2023-06-09 22:15:47,eyes-papi,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-tadpole
0x9d696657de139de5d4e0e6ade0318877425044dff4e402bc859921f2d4485e36,11711691,Dusk,5,"0,02799","51,41",2023-06-09 22:16:50,eyes-neo,ears-inkling,back-raven,mouth-doubletalk,horn-shoal-star,tail-cottontail
0x3d9e209dcfdba302877abeba6148c9cac0a92c5309de62a0ec65bbc720956655,1325772,Dusk,0,"0,003","5,51",2023-06-09 22:16:35,eyes-clear,ears-pogona,back-hermit,mouth-toothless-bite,horn-parasite,tail-snake-jar
0xb57ebcefe628c5d9b11ca6bebd3f8d880f8dd18006f8f4504638150ce98877a8,11735234,Bug,7,"0,013","23,88",2023-06-09 22:16:20,eyes-neo,ears-inkling,back-raven,mouth-doubletalk,horn-parasite,tail-tadpole
0x5b7f112a2ca8ca2c77f90f9730ab9b9bd810905daa363ae2d6f343393faea5bf,11734095,Mech,0,"0,02","36,74",2023-06-09 22:18:50,eyes-topaz,ears-innocent-lamb,back-blue-moon,mouth-risky-fish,horn-shoal-star,tail-nimo
0x7ed3fde4d9dde9a4680d204a331425b9813b61cfa4e8ff979baf1b33cb91193c,11735171,Aquatic,5,"0,00883892","16,24",2023-06-09 22:18:14,eyes-neo,ears-inkling,back-raven,mouth-doubletalk,horn-parasite,tail-tadpole
0x45746989527b04672eeb8ac3bbb2960830fb1b56a9d68b6a3d77f0d15a6de6db,3086304,Reptile,2,"0,00253844","4,66",2023-06-09 22:18:02,eyes-bookworm,ears-friezard,back-tri-spikes,mouth-razor-bite,horn-scaly-spear,tail-nut-cracker
0xdacca801d9333b179f5e4ee2350b9a74bafba5f6339919b409abe815e4161968,6960691,Plant,0,"0,0029","5,33",2023-06-09 22:17:53,eyes-papi,ears-nimo,back-pumpkin,mouth-serious,horn-cactus,tail-ant
0xa0b611fa5fb8d57a8429940e81bf3d99d4b74a882d52bd47e1bd142fce13cffe,10399197,Aquatic,0,"0,0008","1,47",2023-06-09 22:19:11,eyes-telescope,ears-gill,back-goldfish,mouth-risky-fish,horn-dual-blade,tail-nimo
0x34bfa6a3c4d85341bbb31fbb987ee0d5299b5425f5d7144019e87534f6821140,1397188,Beast,2,"0,0035","6,43",2023-06-09 22:21:20,eyes-chubby,ears-nyan,back-ronin,mouth-goda,horn-scaly-spear,tail-cottontail
0x96ac9172a96960dd9fa535decbe54c1a21f34bab0ec1dfc4f1e89c4f89e67dcf,11162834,Bird,2,"0,00085","1,56",2023-06-09 22:20:50,eyes-mavis,ears-owl,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare
0x13c4b541cb20912ea1538ec37f345cfe572e0ec7fc1ddc18e5b485af49ea8a1b,10233850,Plant,0,"0,00079897","1,47",2023-06-09 22:20:47,eyes-cucumber-slice,ears-clover,back-watering-can,mouth-serious,horn-beech,tail-hot-butt
0x1a8be5e1e8e8994de2d2c90aa9c1a3b40622a54551f2cc62fc998ead97dc740e,3369123,Plant,2,"0,004","7,35",2023-06-09 22:20:26,eyes-confused,ears-rosa,back-kingfisher,mouth-serious,horn-merry,tail-wall-gecko
0x3a91a1a9ded338b12fa8c8acc8b8b9dddcded5d9e750a37adf4a8a6e7d63ed5c,6819425,Beast,2,"0,00175","3,22",2023-06-09 22:19:44,eyes-sleepless,ears-larva,back-ronin,mouth-nut-cracker,horn-dual-blade,tail-nut-cracker
0x742b5106e2d474fb3af0bd6d5a738cb2257d4cd8f7d8bd0c4b1f6af0b6c13aa7,11742902,Bug,4,"0,0129","23,71",2023-06-09 22:19:38,eyes-topaz,ears-innocent-lamb,back-blue-moon,mouth-piranha,horn-shoal-star,tail-nimo
0xceaad819ca2be679b1f9abfe6323e1a7fbab2d56c9ea82bd3599c07ac9b4613c,924156,Plant,3,"0,000699","1,28",2023-06-09 22:21:44,eyes-papi,ears-rosa,back-pumpkin,mouth-serious,horn-leaf-bug,tail-carrot
0x73c65c57760860b09040381386ef5dad5817de17327becdeb27fefd499270bc3,11717820,Beast,0,"0,005","9,19",2023-06-09 22:21:35,eyes-chubby,ears-innocent-lamb,back-ronin,mouth-piranha,horn-wing-horn,tail-shrimp
0x3bb3db88e82337c0fee33c4a45d6454fdb1d39ce4bcf7b30c8fa2f4ef37de265,4832768,Plant,0,"0,00082742","1,52",2023-06-09 22:23:35,eyes-confused,ears-clover,back-pumpkin,mouth-serious,horn-bamboo-shoot,tail-carrot
0x279699c9a504237f09d0f769443623874fae92e0bb9e93cff66e1ed2c66827d6,161194,Beast,4,"0,00289","5,31",2023-06-09 22:22:17,eyes-neo,ears-innocent-lamb,back-ronin,mouth-nut-cracker,horn-little-branch,tail-cottontail
0xafe9230a96b1313dcd23096750350a74b389b9e22a8cb51569ff9c0166f08358,736227,Reptile,4,"0,000759","1,4",2023-06-09 22:21:56,eyes-tricky,ears-zen,back-bone-sail,mouth-kotaro,horn-incisor,tail-wall-gecko
0x5bcc3ff8334055d001e580ab512279abef88f083ae67f6c8ad456987f0158306,11263351,Aquatic,0,"0,00083","1,53",2023-06-09 22:24:32,eyes-telescope,ears-inkling,back-scarab,mouth-risky-fish,horn-arco,tail-nimo
0x531a3b82b754c559c7a06392b158268d481a1616ff520266466c08298366b3cf,11741283,Dusk,3,"0,004","7,35",2023-06-09 22:26:14,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-cute-bunny,horn-pocky,tail-nimo
0x0284c739090e085467abdc467c18ba7b8f4402281ca43d04a21045b14178b2d7,10931979,Aquatic,0,"0,00085","1,56",2023-06-09 22:25:59,eyes-telescope,ears-inkling,back-sandal,mouth-risky-fish,horn-arco,tail-nimo
0x9e22efc68472c1f76038893a0d1ec1a451e6b95e52b5312f2cc076becfd0c3b1,11699418,Plant,4,"0,0165","30,32",2023-06-09 22:25:44,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-scaly-spoon,tail-potato-leaf
0xbeb6df7dacda525ec5d29313acbf654fb5db2a96a2bd8c47a26f6e2fdda681c9,11492748,Beast,3,"0,01802403","33,12",2023-06-09 22:25:26,eyes-little-peas,ears-belieber,back-ronin,mouth-confident,horn-cactus,tail-cattail
0x29c112d9b1f582b4a333fd73343044818c164682189c688194373a4c0ec93f30,11682586,Dawn,0,"0,021","38,59",2023-06-09 22:25:11,eyes-mavis,ears-earwing,back-tri-feather,mouth-razor-bite,horn-wing-horn,tail-granmas-fan
0xb8d6de7126feeb96e5b4334de1faec36d18c01cc2f4cb39ba434396cb13c4807,11714378,Bug,5,"0,00444298","8,17",2023-06-09 22:25:02,eyes-topaz,ears-innocent-lamb,back-timber,mouth-hungry-bird,horn-shoal-star,tail-nimo
0xb0046b92144f2e44c4c438707731a6a74fa44a760363a6e42bce25e58d6ef1d2,3887954,Reptile,4,"0,0008","1,47",2023-06-09 22:24:47,eyes-confused,ears-small-frill,back-snail-shell,mouth-tiny-turtle,horn-lagging,tail-thorny-caterpillar
0xa67605034df30f63d99f962815a76bc70aa14b1b1dbf94fb848d6f3814488012,11750681,Beast,4,"0,01985441","36,49",2023-06-09 22:26:32,eyes-topaz,ears-innocent-lamb,back-ronin,mouth-piranha,horn-imp,tail-cottontail
0x8a1c590f05c890d08793e76a4ee82a3b757983c8e21a4cec45a1e546f0485bb9,11727102,Reptile,4,"0,0072074","13,25",2023-06-09 22:26:17,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-teal-shell,tail-potato-leaf
