Timestamp,minPrice,tokenId,totalOrders,ETHtoUSD
2023-11-15 07:05:14,8990000000000000,2004007,1,1981.42
2023-11-15 07:05:14,560000000000000,2004008,8,1981.42
2023-11-15 07:05:14,529000000000000,2004009,5,1981.42
2023-11-15 07:05:14,12000000000000000,2004010,1,1981.42
2023-11-15 07:05:14,519000000000000,2004011,6,1981.42
2023-11-15 07:05:14,440000000000000,2004012,21,1981.42
2023-11-15 07:05:14,1589999000000000,2004013,5,1981.42
2023-11-15 07:05:14,1200000000000000,2004014,6,1981.42
2023-11-15 07:05:14,1700000000000000,2004015,2,1981.42
2023-11-15 07:05:14,6929999990000000,2004016,5,1981.42
2023-11-15 07:05:14,,2004017,0,1981.42
2023-11-15 07:05:14,249900000000000,2004018,16,1981.42
2023-11-15 07:05:14,200000000000000,2004019,24,1981.42
2023-11-15 07:05:14,300000000000000,2004020,19,1981.42
2023-11-15 07:05:14,1340000000000000,2004021,4,1981.42
2023-11-15 07:05:14,1500000000000000,2004022,3,1981.42
2023-11-15 07:05:14,1500000000000000,2004023,4,1981.42
2023-11-15 07:05:14,500000000000000,2004024,4,1981.42
2023-11-15 07:05:14,10000000000000000,2004025,2,1981.42
2023-11-15 07:05:14,2500000000000000,2004026,2,1981.42
2023-11-15 07:05:14,360000000000000,2004027,7,1981.42
2023-11-15 07:05:14,400000000000000,2004028,9,1981.42
2023-11-15 07:05:14,270000000000000,2004029,13,1981.42
2023-11-15 07:05:14,2900000000000000,2004030,2,1981.42
2023-11-15 07:05:14,1611800000000000,2004031,2,1981.42
2023-11-15 07:05:14,500000000000000,2004032,4,1981.42
2023-11-15 07:05:14,900000000000000,2004033,2,1981.42
2023-11-15 07:05:14,2000000000000000,2004034,3,1981.42
2023-11-15 07:05:14,8100000000000000,2004035,2,1981.42
2023-11-15 07:05:14,440000000000000,2004036,10,1981.42
2023-11-15 07:05:14,300000000000000,2004037,7,1981.42
2023-11-15 07:05:14,279000000000000,2004038,11,1981.42
2023-11-15 07:05:14,2600000000000000,2004039,3,1981.42
2023-11-15 07:05:14,2200000000000000,2004040,2,1981.42
2023-11-15 07:05:14,,2004041,0,1981.42
2023-11-15 07:05:14,1700000000000000,2004042,5,1981.42
2023-11-15 07:05:14,11000000000000000,2004043,2,1981.42
2023-11-15 07:05:14,4600000000000000,2004044,2,1981.42
2023-11-15 07:05:14,419999990000000,2004045,14,1981.42
2023-11-15 07:05:14,149000000000000,2004046,20,1981.42
2023-11-15 07:05:14,290000000000000,2004047,4,1981.42
2023-11-15 07:05:14,1650000000000000,2004048,3,1981.42
2023-11-15 07:05:14,1500000000000000,2004049,5,1981.42
2023-11-15 07:05:14,2499000000000000,2004050,2,1981.42
2023-11-15 07:05:14,600000000000000,2004051,1,1981.42
2023-11-15 07:05:14,2600000000000000,2004052,3,1981.42
2023-11-15 07:05:14,,2004053,0,1981.42
2023-11-15 07:05:14,459900000000000,2004054,7,1981.42
2023-11-15 07:05:14,130000000000000,2004055,18,1981.42
2023-11-15 07:05:14,450000000000000,2004056,12,1981.42
2023-11-15 07:05:14,890000000000000,2004057,7,1981.42
2023-11-15 07:05:14,1585000000000000,2004058,4,1981.42
2023-11-15 07:05:14,1800000000000000,2004059,8,1981.42
2023-11-15 07:05:14,1500000000000000,2004060,2,1981.42
2023-11-15 07:05:14,4700000000000000,2004061,3,1981.42
2023-11-15 07:05:14,5240000000000000,2004062,2,1981.42
2023-11-15 07:05:14,280000000000000,2004063,19,1981.42
2023-11-15 07:05:14,240000000000000,2004064,15,1981.42
2023-11-15 07:05:14,379999900000000,2004065,23,1981.42
2023-11-15 07:05:14,2130000000000000,2004066,1,1981.42
2023-11-15 07:05:14,2500000000000000,2004067,1,1981.42
2023-11-15 07:05:14,1900000000000000,2004068,4,1981.42
2023-11-15 07:05:14,2750000000000000,2004069,4,1981.42
2023-11-15 07:05:14,1500000000000000,2004070,3,1981.42
2023-11-15 07:05:14,,2004071,0,1981.42
2023-11-15 07:05:14,240000000000000,2005001,12,1981.42
2023-11-15 07:05:14,399990000000000,2005002,5,1981.42
2023-11-15 07:05:14,570000000000000,2005003,7,1981.42
